"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERTIPO";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"CATID";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"10707";"PNADC12_RRPHESPCC12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Empregado set. priv. c/ cart. assinada (excl. trab. dom.)";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, como Empregado no setor privado com carteira de trabalho assinada (exclusive trabalhadores domésticos)";1;0;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Internet";"Macro"
"10708";"PNADC12_RPHESPSC12";NA;NA;"A";1347352618;13;"Rend. méd. princip. hab. mensal - Empregado set. priv. s/ cart. assinada (excl. trab. dom.)";"N";"Rendimento médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, como Empregado no setor privado sem carteira de trabalho assinada (exclusive trabalhadores domésticos)";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10709";"PNADC12_RRPHESPSC12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Empregado set. priv. s/ cart. assinada (excl. trab. dom.)";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, como Empregado no setor privado sem carteira de trabalho assinada (exclusive trabalhadores domésticos)";1;0;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Internet";"Macro"
"10710";"PNADC12_RPHESPUB12";NA;NA;"A";1347352618;13;"Rend. méd. princip. hab. mensal - Empregado set. púb. (incl. servidor estatutário e militar)";"N";"Rendimento médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, como Empregado no setor público (inclusive servidor estatutário e militar)";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10711";"PNADC12_RRPHESPUB12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Empregado set. púb. (incl. servidor estatutário e militar)";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, como Empregado no setor público (inclusive servidor estatutário e militar)";1;0;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Internet";"Macro"
"10712";"PNADC12_RPHAGR12";NA;NA;"A";1347352618;13;"Rend. méd. princip. hab. mensal - Agricultura, pecuária, prod. florestal, pesca e aquicultura";"N";"Rendimento médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Agricultura, pecuária, produção florestal, pesca e aquicultura";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10713";"PNADC12_RRPHAGR12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Agricultura, pecuária, prod. florestal, pesca e aquicultura";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Agricultura, pecuária, produção florestal, pesca e aquicultura";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10714";"PNADC12_RPHCOM12";NA;NA;"A";1347352618;13;"Rend. méd. princip. hab. mensal - Comércio, reparação de veículos automotores e motocicletas";"N";"Rendimento médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Comércio, reparação de veículos automotores e motocicletas";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10715";"PNADC12_RRPHCOM12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Comércio, reparação de veículos automotores e motocicletas";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Comércio, reparação de veículos automotores e motocicletas";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10716";"PNADC12_RRPHTRANS12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Transporte, armazenagem e correio";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Transporte, armazenagem e correio";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10717";"PNADC12_RPHINFO12";NA;NA;"A";1347352618;13;"Rend. méd. princip. hab. mensal - Inform., comunic. e ativ. financeiras, imob., profis. e adm.";"N";"Rendimento médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
"10718";"PNADC12_RRPHINFO12";NA;NA;"A";1347352618;13;"Rend. real méd. princip. hab. mensal - Inform., comunic. e ativ. financeiras, imob., profis. e adm.";"N";"Rendimento real médio do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, no grupamento de atividade Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas";1;1;60;0;0;"Incluída em 14/abr/2016";"Independente";0;"PNADC12";"Intranet";"Macro"
