BANCO;SERCODIGOTROLL;SERSTATUS;SERNOME_P;SERDESCRICAO_P;SERLIBERADA;SERPRIVATIVA;TEMID;FNTID;SERTIPO;SERINDGER
FUNCEX;FUNCEX_MQMAQELET2N;A;Importações - setor: máquinas, aparelhos e materiais elétricos - quantum - índice (média 2006 = 100);Importações - setor: máquinas, aparelhos e materiais elétricos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQMAQEQU2N;A;Importações - setor: máquinas e equipamentos - quantum - índice (média 2006 = 100);Importações - setor: máquinas e equipamentos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQMAQINF2N;A;Importações - setor: eq. de informática, eletrônicos e ópticos - quantum - índice (média 2006 = 100);Importações - setor: equipamentos de informática, produtos eletrônicos e ópticos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQMETBAS2N;A;Importações - setor: metalurgia - quantum - índice (média 2006 = 100);Importações - setor: metalurgia - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQMET2N;A;Importações - setor: produtos de metal - quantum - índice (média 2006 = 100);Importações - setor: produtos de metal, exceto  máquinas e equipamentos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQMNM2N;A;Importações - setor: produtos de minerais não-metálicos - quantum - índice (média 2006 = 100);Importações - setor: produtos de minerais não-metálicos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQMOV2N;A;Importações - setor: móveis - quantum - índice (média 2006 = 100);Importações - setor: móveis - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQOUTTRANS2N;A;Importações - setor: outros equipamentos de transporte - quantum - índice (média 2006 = 100);Importações - setor: outros equipamentos de transporte, exceto veículos automotores - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQPAP2N;A;Importações - setor: celulose, papel e produtos de papel - quantum - índice (média 2006 = 100);Importações - setor: celulose, papel e produtos de papel - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQPETCOMB2N;A;Importações - setor: derivados do petróleo - quantum - índice (média 2006 = 100);Importações - setor: derivados do petróleo biocombustíveis e coque - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQPLAS2N;A;Importações - setor: produtos de borracha e material plástico - quantum - índice (média 2006 = 100);Importações - setor: produtos de borracha e de material plástico - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQQUIM2N;A;Importações - setor: produtos químicos - quantum - índice (média 2006 = 100);Importações - setor: produtos químicos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQTEXT2N;A;Importações - setor: produtos têxteis - quantum - índice (média 2006 = 100);Importações - setor: produtos têxteis - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQVEIC2N;A;Importações - setor: veículos automotores, reboques,carrocerias - quantum - índice(média 2006 = 100);Importações - setor: veículos automotores, reboques, carrocerias - quantum - índice(média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQVEST2N;A;Importações - setor: artigos de vestuário e acessórios - quantum - índice (média 2006 = 100);Importações - setor: confecção de artigos do  vestuário e acessórios - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQDIV2N;A;Importações - setor: indústrias diversas - quantum - índice (média 2006 = 100);Importações - setor: indústrias diversas - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQPRF2N;A;Importações - setor: produção florestal - quantum - índice (média 2006 = 100);Importações - setor: produção florestal - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQPES2N;A;Importações - setor: pesca e aqüicultura - quantum - índice (média 2006 = 100);Importações - setor: pesca e aqüicultura - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQFUMO2N;A;Importações - setor: produtos do fumo - quantum - índice (média 2006 = 100);Importações - setor: produtos do fumo - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQIMQG2N;A;Importações - setor: impressão e reprodução de gravações - quantum - índice (média 2006 = 100);Importações - setor: impressão e reprodução de gravações - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MQFARM2N;A;Importações - setor: produtos farmoquímicos farmacêuticos - quantum - índice (média 2006 = 100);Importações - setor: produtos farmoquímicos farmacêuticos - quantum - índice (média 2006 = 100);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVAGP2N;A;Importações - setor: agricultura e pecuária - (FOB);Importações - setor: agricultura e pecuária - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVAL2N;A;Importações - setor: produtos alimentícios - (FOB);Importações - setor: produtos alimentícios - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVBEB2N;A;Importações - setor: bebidas - (FOB);Importações - setor: bebidas - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVCAL2N;A;Importações - setor: couros, artefatos de couro e calçados - (FOB);Importações - setor: couros, artefatos de couro, artigos para viagem e calçados - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVEMM2N;A;Importações - setor: extração de minerais metálicos - (FOB);Importações - setor: extração de minerais metálicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVEMNM2N;A;Importações - setor: extração de minerais não-metálicos - (FOB);Importações - setor: extração de minerais não-metálicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVEPET2N;A;Importações - setor: extração de petróleo e gás natural - (FOB);Importações - setor: extração de petróleo e gás natural - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMAD2N;A;Importações - setor: produtos de madeira - (FOB);Importações - setor: produtos de madeira - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMAQELET2N;A;Importações - setor: máquinas, aparelhos e materiais elétricos - (FOB);Importações - setor: máquinas, aparelhos e materiais elétricos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMAQEQU2N;A;Importações - setor: máquinas e equipamentos - (FOB);Importações - setor: máquinas e equipamentos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMAQINF2N;A;Importações - setor: eq. de informática, eletrônicos e ópticos - (FOB);Importações - setor: equipamentos de informática, produtos eletrônicos e ópticos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMETBAS2N;A;Importações - setor: metalurgia - (FOB);Importações - setor: metalurgia - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMET2N;A;Importações - setor: produtos de metal - (FOB);Importações - setor: produtos de metal, exceto  máquinas e equipamentos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMNM2N;A;Importações - setor: produtos de minerais não-metálicos - (FOB);Importações - setor: produtos de minerais não-metálicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVMOV2N;A;Importações - setor: móveis - (FOB);Importações - setor: móveis - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVOUTTRANS2N;A;Importações - setor: outros equipamentos de transporte - (FOB);Importações - setor: outros equipamentos de transporte, exceto veículos automotores - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVPAP2N;A;Importações - setor: celulose, papel e produtos de papel - (FOB);Importações - setor: celulose, papel e produtos de papel - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVPETCOMB2N;A;Importações - setor: derivados do petróleo - (FOB);Importações - setor: derivados do petróleo biocombustíveis e coque - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVPLAS2N;A;Importações - setor: produtos de borracha e material plástico - (FOB);Importações - setor: produtos de borracha e de material plástico - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVQUIM2N;A;Importações - setor: produtos químicos - (FOB);Importações - setor: produtos químicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVTEXT2N;A;Importações - setor: produtos têxteis - (FOB);Importações - setor: produtos têxteis - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVVEIC2N;A;Importações - setor: veículos automotores, reboques,carrocerias - (FOB);Importações - setor: veículos automotores, reboques, carrocerias - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVVEST2N;A;Importações - setor: artigos de vestuário e acessórios - (FOB);Importações - setor: confecção de artigos do  vestuário e acessórios - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVDIV2N;A;Importações - setor: indústrias diversas - (FOB);Importações - setor: indústrias diversas - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVPRF2N;A;Importações - setor: produção florestal - (FOB);Importações - setor: produção florestal - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVPES2N;A;Importações - setor: pesca e aqüicultura - (FOB);Importações - setor: pesca e aqüicultura - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVFUMO2N;A;Importações - setor: produtos do fumo - (FOB);Importações - setor: produtos do fumo - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVIMVG2N;A;Importações - setor: impressão e reprodução de gravações - (FOB);Importações - setor: impressão e reprodução de gravações - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVFARM2N;A;Importações - setor: produtos farmoquímicos farmacêuticos - (FOB);Importações - setor: produtos farmoquímicos farmacêuticos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_MVECARV2N;A;Importações - setor: extração de carvão mineral - (FOB);Importações - setor: extração de carvão mineral - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVAGP2N;A;Exportações - setor: agricultura e pecuária - (FOB);Exportações - setor: agricultura e pecuária - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVAL2N;A;Exportações - setor: produtos alimentícios - (FOB);Exportações - setor: produtos alimentícios - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVBEB2N;A;Exportações - setor: bebidas - (FOB);Exportações - setor: bebidas - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVCAL2N;A;Exportações - setor: couros, artefatos de couro e calçados - (FOB);Exportações - setor: couros, artefatos de couro, artigos para viagem e calçados - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVEMM2N;A;Exportações - setor: extração de minerais metálicos - (FOB);Exportações - setor: extração de minerais metálicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVEMNM2N;A;Exportações - setor: extração de minerais não-metálicos - (FOB);Exportações - setor: extração de minerais não-metálicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVEPET2N;A;Exportações - setor: extração de petróleo e gás natural - (FOB);Exportações - setor: extração de petróleo e gás natural - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMAD2N;A;Exportações - setor: produtos de madeira - (FOB);Exportações - setor: produtos de madeira - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMAQELET2N;A;Exportações - setor: máquinas, aparelhos e materiais elétricos - (FOB);Exportações - setor: máquinas, aparelhos e materiais elétricos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMAQEQU2N;A;Exportações - setor: máquinas e equipamentos - (FOB);Exportações - setor: máquinas e equipamentos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMAQINF2N;A;Exportações - setor: eq. de informática, eletrônicos e ópticos - (FOB);Exportações - setor: equipamentos de informática, produtos eletrônicos e ópticos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMETBAS2N;A;Exportações - setor: metalurgia - (FOB);Exportações - setor: metalurgia - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMET2N;A;Exportações - setor: produtos de metal - (FOB);Exportações - setor: produtos de metal, exceto  máquinas e equipamentos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMNM2N;A;Exportações - setor: produtos de minerais não-metálicos - (FOB);Exportações - setor: produtos de minerais não-metálicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVMOV2N;A;Exportações - setor: móveis - (FOB);Exportações - setor: móveis - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVOUTTRANS2N;A;Exportações - setor: outros equipamentos de transporte - (FOB);Exportações - setor: outros equipamentos de transporte, exceto veículos automotores - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVPAP2N;A;Exportações - setor: celulose, papel e produtos de papel - (FOB);Exportações - setor: celulose, papel e produtos de papel - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVPETCOMB2N;A;Exportações - setor: derivados do petróleo - (FOB);Exportações - setor: derivados do petróleo biocombustíveis e coque - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVPLAS2N;A;Exportações - setor: produtos de borracha e material plástico - (FOB);Exportações - setor: produtos de borracha e de material plástico - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVQUIM2N;A;Exportações - setor: produtos químicos - (FOB);Exportações - setor: produtos químicos - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVTEXT2N;A;Exportações - setor: produtos têxteis - (FOB);Exportações - setor: produtos têxteis - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVVEIC2N;A;Exportações - setor: veículos automotores, reboques,carrocerias - (FOB);Exportações - setor: veículos automotores, reboques, carrocerias - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVVEST2N;A;Exportações - setor: artigos de vestuário e acessórios - (FOB);Exportações - setor: confecção de artigos do  vestuário e acessórios - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVDIV2N;A;Exportações - setor: indústrias diversas - (FOB);Exportações - setor: indústrias diversas - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVPRF2N;A;Exportações - setor: produção florestal - (FOB);Exportações - setor: produção florestal - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVPES2N;A;Exportações - setor: pesca e aqüicultura - (FOB);Exportações - setor: pesca e aqüicultura - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVFUMO2N;A;Exportações - setor: produtos do fumo - (FOB);Exportações - setor: produtos do fumo - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVIXVG2N;A;Exportações - setor: impressão e reprodução de gravações - (FOB);Exportações - setor: impressão e reprodução de gravações - (FOB);1;0;Comércio exterior;Funcex;N;NA
FUNCEX;FUNCEX_XVFARM2N;A;Exportações - setor: produtos farmoquímicos farmacêuticos - (FOB);Exportações - setor: produtos farmoquímicos farmacêuticos - (FOB);1;0;Comércio exterior;Funcex;N;NA
